Joni,ˈjoni,,['proper noun']
Jordan,ˈdʒɔːdən,,['proper noun']
Jordanian,d͡ʒɔːˈdeɪnɪən,,['proper noun']
Jorge,ˈhorhɛ,,['proper noun']
Jose,hoʊˈzeɪ,,['proper noun']
Josef,joːsɛf,,['proper noun']
Josefa,xoˈsefa,,['proper noun']
Josefina,xoseˈfina,,['proper noun']
Joseph,ˈd͡ʒəʊzəf,,['proper noun']
Josephine,ˈdʒəʊ.zə.fiːn,,['proper noun']
Josh,ˈd͡ʒɒʃ,,['proper noun']
Joshua,ˈd͡ʒɒʃ(j)uːə,,['proper noun']
Josiah,d͡ʒoʊˈzaɪə,,['proper noun']
Josie,əʊs,,['proper noun']
Josue,ˈdʒɒsjuˌiː,,['proper noun']
Jove,dʒəʊv,,['proper noun']
Jovian,ˈdʒəʊ.vi.ən,,['proper noun']
Joy,dʒɔɪ,,['proper noun']
Joyce,dʒɔɪs,,['proper noun']
Joycean,ˈdʒɔɪsɪ.ən,,['proper noun']
Juan,ʍɑːn,,['proper noun']
Juana,ˈxwana,,['proper noun']
Juanita,xwaˈnita,,['proper noun']
Juarez,ˈhwaɾes,,['proper noun']
Judah,ˈdʒuːdə,,['proper noun']
Judaic,dʒuˈdeɪ̯.ɪk,,['proper noun']
Judaical,dʒuːˈdeɪ.ɪkəl,,['proper noun']
Judaism,ˈd͡ʒuːˌdeɪ.ɪz.əm,,['proper noun']
Judas,ˈdʒuːdəs,,['proper noun']
Judd,d͡ʒʌd,,['proper noun']
Jude,ˈdʒuːd,,['proper noun']
Judea,dʒuˈdiːə,,['proper noun']
Judges,ʌdʒɪ,,['proper noun']
Judith,ˈd͡ʒuːdɪθ,,['proper noun']
Judson,ˈd͡ʒʌdsən,,['proper noun']
Judy,ˈd͡ʒuːdi,,['proper noun']
Jul,juːl,,['proper noun']
Jules,d͡ʒuːlz,,['proper noun']
Julia,ˈdʒuːli.ə,,['proper noun']
Julian,ˈdʒuː.li.ən,,['proper noun']
Juliana,ˌjy.liˈaː.naː,,['proper noun']
Julie,ˈdʒuːli,,['proper noun']
Julies,dʒʊˈlaɪz,,['proper noun']
Juliet,ˈdʒuːlɪɛt,,['proper noun']
Juliette,ʒy.ljɛt,,['proper noun']
Julio,juˈlio,,['proper noun']
Julius,uːliə,,['proper noun']
July,d͡ʒəˈlaɪ,,['proper noun']
Jun,d͡ʒon,,['proper noun']
June,d͡ʒuːn,,['proper noun']
Juneau,ˈdʒunoʊ,,['proper noun']
Junes,dʒuːnz,,['proper noun']
Jung,jʊŋ,,['proper noun']
Jungfrau,ˈjʊŋˌfʁaʊ̯,,['proper noun']
Junker,ˈjʊŋkɐ,,['proper noun']
Juno,ˈdʒunoʊ,,['proper noun']
Jupiter,ˈdʒupɪtɚ,,['proper noun']
Jurassic,æsɪ,,['proper noun']
Justin,ˈdʒʌs.tɪn,,['proper noun']
Justine,ʒys.tin,,['proper noun']
Jutland,ˈd͡ʒʌt.lənd,,['proper noun']
K,keɪ,,['proper noun']
KGB,ka.ʒe.be,,['proper noun']
KIA,keɪ.aɪ.eɪ,,['proper noun']
KS,ke̞ːe̞sɨᵝ,,['proper noun']
KY,kʰeɪ̯⁵⁵ waɪ̯⁵¹,,['proper noun']
Kaaba,ˈkɑːəbə,,['proper noun']
Kabul,ˈkɑːbəl,,['proper noun']
Kafka,ˈkæfkə,,['proper noun']
Kafkaesque,ˌkæfkəˈɛsk,,['proper noun']
Kagoshima,ˌka.ɡo.ˈʃi.mɐ,,['proper noun']
Kaifeng,kaɪˈfʌŋ,,['proper noun']
Kaiser,ˈkaɪzə(ɹ),,['proper noun']
Kaisers,ˈkaɪ̯zɐs,,['proper noun']
Kalamazoo,ˌkæləməˈzuː,,['proper noun']
Kalashnikov,kəˈlæʃ.nɪˌkɒf,,['proper noun']
Kalb,kalp,,['proper noun']
Kalevala,ˈkɑleʋɑlɑ,,['proper noun']
Kali,ˈkɑːli,,['proper noun']
Kama,ˈka.ma,,['proper noun']
Kamehameha,ka.me.haˈme.ha,,['proper noun']
Kampala,kæmˈpɑːlə,,['proper noun']
Kampuchea,kæmpəˈtʃiːə,,['proper noun']
Kan,kaːn,,['proper noun']
Kandahar,ˌkɑn.daːˈɦɑr,,['proper noun']
Kane,keɪn,,['proper noun']
Kankakee,kæŋkəˈki,,['proper noun']
Kannada,ˈkɑːnədə,,['proper noun']
Kano,ká.nòː,,['proper noun']
Kansas,ˈkæn.zəs,,['proper noun']
Kant,an,,['proper noun']
Kaohsiung,ˈkaʊ ˈʃjʊŋ,,['proper noun']
Kara,kaɾa,,['proper noun']
Karaganda,kæɹəˈɡændə,,['proper noun']
Karen,ˈkæɹən,,['proper noun']
Kari,ˈkɑri,,['proper noun']
Karin,kɑ.ɹɪn,,['proper noun']
Karina,ˈkarɪna,,['proper noun']
Karl,ɑː(ɹ),,['proper noun']
Karla,ˈkarla,,['proper noun']
Karo,ˈkaː.ʁo,,['proper noun']
Karol,ˈka.rɔl,,['proper noun']
Kasey,ˈkeɪsi,,['proper noun']
Kashmir,ˈkæʃ.miɹ,,['proper noun']
Kasparov,kaˈspa.rof,,['proper noun']
Kate,keɪt,,['proper noun']
Katherine,ˈkæθ(ə)ɹɪn,,['proper noun']
Kathmandu,ˌkatmanˈduː,,['proper noun']
Katie,ˈkeɪti,,['proper noun']
Katowice,ˌkatəˈviːtsə,,['proper noun']
Katrina,kəˈtɹiːnə,,['proper noun']
Katy,ˈkeɪti,,['proper noun']
Kauai,kə.ˈwaɪ.iː,,['proper noun']
Kaunas,ˈkɐʊ̯ˑn̪ɐs̪,,['proper noun']
Kaunda,kaˈú.ⁿda,,['proper noun']
Kay,ˈkeɪ,,['proper noun']
Kaye,ˈkeɪ,,['proper noun']
Kayla,ˈkeɪ.lə,,['proper noun']
Kazakh,ˈkæzæk,,['proper noun']
Kazakhstan,ˈkæzəkstæn,,['proper noun']
Keaton,ˈkitən,,['proper noun']
Keats,ˈkiːts,,['proper noun']
Keisha,ˈkiːʃə,,['proper noun']
Keith,kiθ,,['proper noun']
Keller,ˈkɛlɐ,,['proper noun']
Kelly,ˈkɛli,,['proper noun']
Kelsey,ˈkɛlsi,,['proper noun']
Kelvin,ˈkɛlvɪn,,['proper noun']
Kemp,kɛmp,,['proper noun']
Ken,kɛn,,['proper noun']
Kendall,ˈkɛndəl,,['proper noun']
Kennedy,ˈkɛnədi,,['proper noun']
Kenneth,ˈkɛn.əθ,,['proper noun']
Kennewick,ˈkɛnəˌwɪk,,['proper noun']
Kenny,ˈkɛni,,['proper noun']
Kenosha,kəˈnoʊʃə,,['proper noun']
Kent,kɛnt,,['proper noun']
Kentucky,kənˈtʌki,,['proper noun']
Kenya,ˈkɛn.jə,,['proper noun']
Kermit,ˈkɜːmɪt,,['proper noun']
Kern,kɝn,,['proper noun']
Kerr,kɜː,,['proper noun']
Kerry,ˈkɛɹi,,['proper noun']
Kettering,ˈkɛtəɹɪŋ,,['proper noun']
Kevin,ˈkɛvɪn,,['proper noun']
Kevlar,ˈkɛvlɑɹ,,['proper noun']
Kevorkian,kɛˈvɔɹkiːɛn,,['proper noun']
Keynes,keɪnz,,['proper noun']
Keynesian,ˈkeɪnziən,,['proper noun']
Khabarovsk,ˈkɑːbəɹɒfsk,,['proper noun']
Khachaturian,ˌkɑːtʃəˈtʊəɹiən,,['proper noun']
Khan,ˈkɑːn,,['proper noun']
Khartoum,kɑː(ɹ)ˈtuːm,,['proper noun']
Khazar,kəˈzɑː,,['proper noun']
Khmer,kəˈmɛə(ɹ),,['proper noun']
Khoisan,ˈkɔɪsɑːn,,['proper noun']
Khomeini,kɒmˈeɪni,,['proper noun']
Khrushchev,ˈkrʊʃ.t͡ʃɒf,,['proper noun']
Kiel,kiːl,,['proper noun']
Kiev,ˈkiːɛv,,['proper noun']
Kigali,ˈkiɡali,,['proper noun']
Kilimanjaro,ˌkɪləmənˈdʒɑɹoʊ,,['proper noun']
Kilroy,ˈkɪlɹɔɪ,,['proper noun']
Kim,kɪm,,['proper noun']
King,kɪŋ,,['proper noun']
Kingston,ˈkɪŋstən,,['proper noun']
Kingstown,ˈkiŋ.kstawn,,['proper noun']
Kinney,ˈkɪni,,['proper noun']
Kinsey,ˈkɪnzi,,['proper noun']
Kinshasa,ɑːs,,['proper noun']
Kipling,ˈkɪp.lɪŋ,,['proper noun']
Kirby,ˈkɝbi,,['proper noun']
Kirghiz,ˈkɜːɡɪz,,['proper noun']
Kiribati,ˈkiː.ɹɨ.bæs,,['proper noun']
Kirk,kɝk,,['proper noun']
Kirov,ki.ˈɾɔv,,['proper noun']
Kirsten,ˈkɜːstən,,['proper noun']
Kit,kɪt,,['proper noun']
Klan,aː,,['proper noun']
Klaus,ˈklɑu̯s,,['proper noun']
Klee,kleː,,['proper noun']
Kleenex,kli.nɛks,,['proper noun']
Klein,klaɪn,,['proper noun']
Klingon,ˈklɪŋɒn,,['proper noun']
Klondike,ˈklɒnˌdaɪk,,['proper noun']
Knapp,knap,,['proper noun']
Knesset,ˈknɛsɛt,,['proper noun']
Knight,naɪt,,['proper noun']
Knopf,knɔpf,,['proper noun']
Knossos,ˈknɔs.sɔs,,['proper noun']
Knowles,noʊlz,,['proper noun']
Knox,nɑks,,['proper noun']
Kobe,əʊb,,['proper noun']
Koch,koʊk,,['proper noun']
Kohl,koːl,,['proper noun']
Koizumi,kʰɔi̯ˈzumi,,['proper noun']
Kokomo,ˈkoʊ.kə.moʊ,,['proper noun']
Kolyma,kəlɨˈma,,['proper noun']
Kong,kɔŋ,,['proper noun']
Kongo,ˈkoŋɡo,,['proper noun']
Konrad,ˈkɔnʁaːt,,['proper noun']
Koppel,kˈopəl,,['proper noun']
Koran,koːˈraːn,,['proper noun']
Korea,kəˈɹi.ə,,['proper noun']
Korean,kəˈɹɪən,,['proper noun']
Kosciusko,ˌkɒsiˈʌskoʊ,,['proper noun']
Kossuth,ˈkoʃut,,['proper noun']
Kowloon,kaʊˈluːn,,['proper noun']
Kraft,kʁaft,,['proper noun']
Krakatoa,ˌkɹɑ.kəˈtoʊ.ə,,['proper noun']
Kramer,ˈkɹeɪmɚ,,['proper noun']
Krebs,kʁeːps,,['proper noun']
Kremlin,ˈkɹemlɪn,,['proper noun']
Krishna,ˈkɹɪʃnə,,['proper noun']
Krista,ˈkristɑ,,['proper noun']
Kristen,ˈkrɪs.tən,,['proper noun']
Kristina,ˈkrɪstɪna,,['proper noun']
Kruger,ˈkryjər,,['proper noun']
Kunming,kʊnˈmɪŋ,,['proper noun']
Kuomintang,kuːəʊmɪnˈtaŋ,,['proper noun']
Kurd,kɜː(ɹ)d,,['proper noun']
Kurdish,ˈkɜː(ɹ)dɪʃ,,['proper noun']
Kurdistan,ista,,['proper noun']
Kurt,kɝt,,['proper noun']
Kuwait,kjuːˈweɪt,,['proper noun']
Kwanzaa,ˈkwɑnzə,,['proper noun']
Kyle,kaɪl,,['proper noun']
Kyoto,ˈkjoʊtoʊ,,['proper noun']
Kyrgyzstan,ˈkɪəɹ.ɡɪˌstɑːn,,['proper noun']
Kyushu,ˈkjuːʃuː,,['proper noun']
L,ɛl,,['proper noun']
LA,ˌɛl ˈeɪ,,['proper noun']
LAN,ˈlɐ̃,,['proper noun']
LCD,e̞ɾɯ̟ᵝɕiːdʲiː,,['proper noun']
LED,ɛl.iː.ˈdiː,,['proper noun']
LGBT,ɛl dʒiː biː tiː,,['proper noun']
LIFO,ˈlaɪfoʊ,,['proper noun']
LP,ɛlˈpiː,,['proper noun']
LSD,ɛ.lɛs.de,,['proper noun']
La,laː˧˧,,['proper noun']
Lab,laːp,,['proper noun']
Labrador,ˈlæb.ɹəˌdɔː(ɹ),,['proper noun']
Lachesis,ˈlækɪsɪs,,['proper noun']
Lady,ˈlɛɪ̯di,,['proper noun']
Lagos,ˈleɪɡɒs,,['proper noun']
Lagrange,la.ɡʁɑ̃ʒ,,['proper noun']
Lahore,la.ɔʁ,,['proper noun']
Laius,ˈlaɪ.əs,,['proper noun']
Lajos,ˈlɒjoʃ,,['proper noun']
Lakota,ləˈkəʊtə,,['proper noun']
Lamar,la.maʁ,,['proper noun']
Lamarck,ləˈmɑː(ɹ)k,,['proper noun']
Lamaze,ləˈmɑz,,['proper noun']
Lambert,ˈlæmbɚt,,['proper noun']
Lamborghini,ˈlæm.bə(ɹ).ɡi.ni,,['proper noun']
Lambrusco,læm.ˈbɹʊs.kəʊ,,['proper noun']
Lamentations,la.mɑ̃.ta.sjɔ̃,,['proper noun']
Lanai,ləˈnaɪ,,['proper noun']
Lancashire,ˈlæŋkəʃə,,['proper noun']
Lancaster,ˈlænkæstə(ɹ),,['proper noun']
Lance,ɑːn,,['proper noun']
Lancelot,ˈlæn.sə.lɒt,,['proper noun']
Land,æn,,['proper noun']
Landon,ˈlændən,,['proper noun']
Lao,laʊ,,['proper noun']
Laocoon,la.o.ko.ɔ̃,,['proper noun']
Laos,ˈlaʊ(s),,['proper noun']
Laotian,ˈlaʊʃən,,['proper noun']
Laplace,ləˈplɑs,,['proper noun']
Lapland,ˈlɑp.lɑnt,,['proper noun']
Lara,ˈlɑːɹə,,['proper noun']
Laredo,laˈɾeðo̝,,['proper noun']
Larry,ˈlæɹi,,['proper noun']
Lars,ɑː(ɹ),,['proper noun']
Larsen,ˈlɑːsn̩,,['proper noun']
Lassa,ˈla.sɐ,,['proper noun']
Lassie,ˈlæsi,,['proper noun']
Lat,laːt,,['proper noun']
Latin,ˈlæt.ɪn,,['proper noun']
Latina,laˈti.na,,['proper noun']
Latino,ləˈtinoʊ,,['proper noun']
Latvia,ˈlæt.vi.ə,,['proper noun']
Latvian,ˈlætvi.ən,,['proper noun']
Laud,lau̯d,,['proper noun']
Laura,ˈlɔɹə,,['proper noun']
Laurasia,eɪʒ,,['proper noun']
Laurel,ɒɹə,,['proper noun']
Lauren,ˈlɒɹən,,['proper noun']
Laurence,ˈlɒ.ɹəns,,['proper noun']
Laurent,lo.ʁɑ̃,,['proper noun']
Lauri,ˈlɑu̯ri,,['proper noun']
Laval,la.val,,['proper noun']
Lawrence,ˈlɒ.ɹəns,,['proper noun']
Lawton,lɔːtən,,['proper noun']
Layton,ˈleɪʔn̩,,['proper noun']
Lazarus,ˈlæzəɹəs,,['proper noun']
Le,lə,,['proper noun']
Lea,iː,,['proper noun']
Leah,ˈliːə,,['proper noun']
Leander,liːˈændɚ,,['proper noun']
Lear,lɪə,,['proper noun']
Lebanese,lɛ.bəˈniːz,,['proper noun']
Lebanon,ˈlɛbənən,,['proper noun']
Leda,ˈliːdə,,['proper noun']
Lee,liː,,['proper noun']
Leeds,liːdz,,['proper noun']
Leger,ˈleːɡɐ,,['proper noun']
Leghorn,ˈlɛɡhɔːn,,['proper noun']
Lego,ˈlɛɡoʊ,,['proper noun']
Leibniz,ˈlaɪbnɪts,,['proper noun']
Leicester,ˈlɛstə,,['proper noun']
Leiden,ˈlaɪdən,,['proper noun']
Leif,lai̯f,,['proper noun']
Leigh,liː,,['proper noun']
Leila,ˈliːlə,,['proper noun']
Leipzig,ˈlaɪp.sɪɡ,,['proper noun']
Lemuel,ˈlem.jə(wə)l,,['proper noun']
Lemuria,ləˈmjuːɹi.ə,,['proper noun']
Lena,ˈlɛ.na,,['proper noun']
Lenin,ɛnɪ,,['proper noun']
Leningrad,ˈlɛnɪnˌɡræd,,['proper noun']
Leninist,ˈlɛnɪnɪst,,['proper noun']
Lennon,ˈlɛn.ən,,['proper noun']
Lent,lɛnt,,['proper noun']
Lenten,ˈlɛntən,,['proper noun']
Leo,ˈliːəʊ,,['proper noun']
Leominster,ˈlɛmstə,,['proper noun']
Leon,ˈli.ɑn,,['proper noun']
Leona,ˈlɛona,,['proper noun']
Leonard,ˈlɛnɚd,,['proper noun']
Leonardo,ˈlɛonaːrdoː,,['proper noun']
Leoncavallo,le.on.kaˈval.lo,,['proper noun']
Leonid,ˈliː.ə.nɪd,,['proper noun']
Leonor,lew.ˈnoʁ,,['proper noun']
Leopold,ˈlɛopolt,,['proper noun']
Leopoldo,le.oˈpɔl.do,,['proper noun']
Lepidus,ˈle.pi.dus,,['proper noun']
Lerner,ˈlɛr.ner,,['proper noun']
Leroy,ˈliːˌɹɔɪ,,['proper noun']
Leslie,ˈlɛzli,,['proper noun']
Lesotho,ləˈsuːtuː,,['proper noun']
Lester,ˈlɛstɚ,,['proper noun']
Lethe,ˈliːθi,,['proper noun']
Leticia,leˈtiθja,,['proper noun']
Levant,ˈlɛv.ənt,,['proper noun']
Levi,ˈliːvaɪ,,['proper noun']
Leviathan,leˈvi̯aːtan,,['proper noun']
Leviticus,ləˈvɪtɪkəs,,['proper noun']
Levy,ˈlɛ.vi,,['proper noun']
Lew,lɛf,,['proper noun']
Lewis,ˈluːɪs,,['proper noun']
Lewiston,ˈluʷɪstən,,['proper noun']
Lexington,ˈlɛksɪŋtən,,['proper noun']
Lhasa,ˈlɑːsə,,['proper noun']
Li,li,,['proper noun']
Libby,ˈlɪbi,,['proper noun']
Liberia,laɪˈbɪəɹi.ə,,['proper noun']
Liberian,ɪɹiə,,['proper noun']
Libra,ˈliːbɹə,,['proper noun']
Libreville,ˈlibrevil,,['proper noun']
Libya,ˈlɪbi.ə,,['proper noun']
Libyan,ˈlɪbi.ən,,['proper noun']
Lidia,ˈli.dja,,['proper noun']
Liechtenstein,aɪ,,['proper noun']
Liechtensteiner,ˈlɪçtn̩ˌʃtaɪ̯nɐ,,['proper noun']
Lila,ˈliːla,,['proper noun']
Lilia,liˈli.a,,['proper noun']
Lilian,ˈlɪli.ən,,['proper noun']
Liliana,ˈlɪlɪjana,,['proper noun']
Lille,liːl,,['proper noun']
Lilly,ɪl,,['proper noun']
Lilongwe,lɪˈlɒŋw(e)ɪ,,['proper noun']
Lily,ˈlɪli,,['proper noun']
Lima,ˈliːmɑ,,['proper noun']
Limbo,ˈlɪm.boː,,['proper noun']
Limburger,ˈlɪmˌbʏr.ɣər,,['proper noun']
Limoges,li.mɔʒ,,['proper noun']
Limousin,li.mu.zɛ̃,,['proper noun']
Lina,ˈli.na,,['proper noun']
Lincoln,ˈlɪŋkən,,['proper noun']
Linda,ˈlɪndə,,['proper noun']
Lindsay,ˈlɪnzi,,['proper noun']
Lindsey,ˈlɪnzi,,['proper noun']
Linus,ˈlaɪnəs,,['proper noun']
Linux,ˈlɪnəks,,['proper noun']
Linwood,ˈlɪnwʊd,,['proper noun']
Lionel,ˈlaɪənl,,['proper noun']
Lippi,ˈlip.pi,,['proper noun']
Lisa,ˈliːsə,,['proper noun']
Lisbon,ˈlɪzbən,,['proper noun']
Liszt,lɪst,,['proper noun']
Lithuania,ˌlɪθ.(j)uˈeɪ.ni.ə,,['proper noun']
Lithuanian,ˌlɪθʊˈeɪni.ən,,['proper noun']
Livermore,ˈlɪvɚmɔɹ,,['proper noun']
Liverpool,ˈlɪvə(ɹ)ˌpuːl,,['proper noun']
Livia,ˈliːvɪ̯a,,['proper noun']
Livonia,lɪˈvoʊniə,,['proper noun']
Liz,lɪz,,['proper noun']
Lizzie,lɪzi,,['proper noun']
Ljubljana,ˌl(j)ʊbliˈɑːnə,,['proper noun']
Llewellyn,ləˈwɛlɪn,,['proper noun']
Lloyd,lɔɪd,,['proper noun']
Locke,lɒk,,['proper noun']
Lodi,ˈlɔ.di,,['proper noun']
Lodz,lɒdz,,['proper noun']
Logan,ˈloʊɡən,,['proper noun']
Loire,ˈlwɑː(ɹ),,['proper noun']
Lois,ˈləʊ.ɪs,,['proper noun']
Loki,ˈləʊki,,['proper noun']
Lola,ˈləʊlə,,['proper noun']
Lombard,ˈlɒmbɑːd,,['proper noun']
Lombardi,lomˈbar.di,,['proper noun']
Lombardy,ˈlɒmbədi,,['proper noun']
Lompoc,ˈlɑmpoʊk,,['proper noun']
London,ˈlʌn.dən,,['proper noun']
Londoner,ˈlʌn.dən.ə(ɹ),,['proper noun']
Long,ˈlɔŋː,,['proper noun']
Longueuil,lɔ̃.ɡœj,,['proper noun']
Lopez,ˈloʊ.pɛz,,['proper noun']
Lord,lɔːd,,['proper noun']
Lorena,loˈrɛ.na,,['proper noun']
Lorenz,ləˈɹɛnz,,['proper noun']
Lorenzo,loˈrɛn.t͡so,,['proper noun']
Lorraine,ləˈɹeɪn,,['proper noun']
Los,loːs,,['proper noun']
Lot,lɑt,,['proper noun']
Lothario,loʊˈθɛəɹioʊ,,['proper noun']
Lott,lɒt,,['proper noun']
Lou,luː,,['proper noun']
Louie,ˈluː.i,,['proper noun']
Louis,ˈluː.i,,['proper noun']
Louisa,luːˈiːzə,,['proper noun']
Louise,luːˈiːz,,['proper noun']
Louisiana,luːˌiːziˈænə,,['proper noun']
Louisville,ˈluːivɪl,,['proper noun']
Lourdes,ˈluɾdes,,['proper noun']
Louvre,ˈluːv(ɹə),,['proper noun']
Lovecraft,ˈlʌvkɹæft,,['proper noun']
Lowe,loʊ,,['proper noun']
Lowell,ˈləʊ.əl,,['proper noun']
Lu,lu,,['proper noun']
Luanda,luˈan.da,,['proper noun']
Lubbock,ˈlʌbək,,['proper noun']
Lucas,ˈluːkəs,,['proper noun']
Lucia,luˈsiːə,,['proper noun']
Lucian,ˈluː.sɪən,,['proper noun']
Luciano,luˈt͡ʃa.no,,['proper noun']
Lucien,ly.sjɛ̃,,['proper noun']
Lucifer,ˈluːsɪfə,,['proper noun']
Lucile,ly.sil,,['proper noun']
Lucille,luˈsiːl,,['proper noun']
Lucinda,luˈsɪndə,,['proper noun']
Lucio,ˈlu.t͡ʃo,,['proper noun']
Lucius,ˈluːsɪəs,,['proper noun']
Lucknow,ˈlʌknaʊ,,['proper noun']
Lucretius,luˈkreː.ti.us,,['proper noun']
Lucy,ˈluːsi,,['proper noun']
Luddite,ˈlʌ.daɪt,,['proper noun']
Ludwig,ˈludvɪɡ,,['proper noun']
Luftwaffe,ˈlʊftvafə,,['proper noun']
Luger,ˈluɡɚ,,['proper noun']
Luigi,luˈi.d͡ʒi,,['proper noun']
Luis,lwɪs,,['proper noun']
Luisa,luˈiːza,,['proper noun']
Luke,luːk,,['proper noun']
Lula,ˈlu.la,,['proper noun']
Lulu,ˈluːluː,,['proper noun']
Luna,ˈlunə,,['proper noun']
Lupe,ˈluːpə,,['proper noun']
Lupercalia,ˌluːpə(ɹ)ˈkeɪliə,,['proper noun']
Lupus,ˈluːpəs,,['proper noun']
Lusaka,luːˈsɑːkə,,['proper noun']
Lusitania,luːsɪˈteɪnɪə,,['proper noun']
Luther,ˈluːθə,,['proper noun']
Lutheran,ˈluːθəɹ(ə)n,,['proper noun']
Luxembourg,ˈlʌk.səm.bɜːɡ,,['proper noun']
Luz,ˈluθ,,['proper noun']
Luzon,ˈluˌzɔn,,['proper noun']
Lvov,ˈlvof,,['proper noun']
Lycra,ˈlaɪkɹə,,['proper noun']
Lycurgus,lyˈkuːr.ɡus,,['proper noun']
Lydia,ˈlɪ.di.ə,,['proper noun']
Lydian,ˈlɪdɪən,,['proper noun']
Lyell,aɪə,,['proper noun']
Lyle,laɪl,,['proper noun']
Lynch,lɪntʃ,,['proper noun']
Lynn,lɪn,,['proper noun']
Lyon,ljɔ̃,,['proper noun']
Lyra,ˈlaɪ.ɹə,,['proper noun']
M,ɛm,,['proper noun']
MASH,mæʃ,,['proper noun']
MC,ʔɛm˧˧ si˧˧,,['proper noun']
MHz,ˈmɛɡɒɦɛrt͡s,,['proper noun']
MIDI,ˈmɪdi,,['proper noun']
MM,meɪ̯²¹⁴⁻²¹¹ meɪ̯³⁵,,['proper noun']
MOOC,muːk,,['proper noun']
MPEG,ˈɛm.pɛɡ,,['proper noun']
MST,ˌɛm ˌɛs ˈtiː,,['proper noun']
Mabel,ˈmeɪbl̩,,['proper noun']
Mac,mat͡ʃ,,['proper noun']
MacArthur,məˈkɑː(ɹ)θə(ɹ),,['proper noun']
MacDonald,məkˈdɒnəld,,['proper noun']
Macao,ma.ka.o,,['proper noun']
Macaulay,məˈkɔːli,,['proper noun']
Macedonia,ˌmæs.əˈdəʊ.ni.ə,,['proper noun']
Macedonian,mæsəˈdəʊnɪən,,['proper noun']
Mach,mɑːk,,['proper noun']
Machiavellian,ˌmæk.i.əˈvɛl.i.ən,,['proper noun']
Macias,ˈmaθjas,,['proper noun']
Macintosh,ma.kin.tɔʃ,,['proper noun']
Mack,mæk,,['proper noun']
Macy,ˈmeɪsi,,['proper noun']
Madagascar,madəˈɡaskə,,['proper noun']
Madden,ˈmædən,,['proper noun']
Maddox,ˈmædəks,,['proper noun']
Madeira,məˈdɪəɹ.ə,,['proper noun']
Madeleine,ma.dlɛn,,['proper noun']
Madeline,ˈmæd(ə)lɪn,,['proper noun']
Madge,mæd͡ʒ,,['proper noun']
Madonna,məˈdɒnə,,['proper noun']
Madras,məˈdɹæs,,['proper noun']
Madrid,məˈdɹɪd,,['proper noun']
Mafia,ˈmɑfi.ə,,['proper noun']
Magdalena,ˈmaɡdalɛna,,['proper noun']
Magdalene,ˈmæɡdəlin,,['proper noun']
Magellan,məˈɡɛlən,,['proper noun']
Magellanic,ˌmædʒəˈlænɪk,,['proper noun']
Maggie,ˈmæɡi,,['proper noun']
Maghreb,ˈmɑːɡɹɛb,,['proper noun']
Magi,ˈmeɪd͡ʒaɪ,,['proper noun']
Magnificat,mæɡˈnɪfɪkæt,,['proper noun']
Magyar,ˈmæɡjɒɹ,,['proper noun']
Mahabharata,mə.hɑˈbɑ.ɹə.tə,,['proper noun']
Mahayana,ˌmɑːhəˈjɑːnə,,['proper noun']
Mahdi,ˈmɑːdi,,['proper noun']
Mahler,ɑːlə(ɹ,,['proper noun']
Mai,maɪ,,['proper noun']
Maimonides,maɪˈmɑnədiz,,['proper noun']
Maine,mɛːn,,['proper noun']
Mainer,eɪnə(ɹ,,['proper noun']
Maitreya,məˈtɹaɪ.ə,,['proper noun']
Maj,æd,,['proper noun']
Majesty,ˈmædʒ.ə.sti,,['proper noun']
Majorca,məˈjɔɹ.kə,,['proper noun']
Majuro,ˈmædʒəɹoʊ,,['proper noun']
Malabo,maˈlabo,,['proper noun']
Malacca,məˈlaka,,['proper noun']
Malachi,ˈmæləkaɪ,,['proper noun']
Malagasy,ˌmæləˈɡæsi,,['proper noun']
Malawi,məˈlɑːwi,,['proper noun']
Malay,məˈleɪ,,['proper noun']
Malaya,məˈleɪ.ə,,['proper noun']
Malayalam,mæləˈjɑːləm,,['proper noun']
Malayan,eɪə,,['proper noun']
Malaysia,məˈleɪʒə,,['proper noun']
Malaysian,məˈleɪ.zi.ən,,['proper noun']
Malaysians,məˈleɪ.zi.ənz,,['proper noun']
Malcolm,ˈmælkəm,,['proper noun']
Maldive,malˈdi.ve,,['proper noun']
Maldives,ˈmɒl.diːvs,,['proper noun']
Male,aːl,,['proper noun']
Mali,ˈmɑːli,,['proper noun']
Malibu,ˈmælɪbuː,,['proper noun']
Malinowski,ma.liˈnɔf.ski,,['proper noun']
Mallory,ˈmæləɹi,,['proper noun']
Malone,məˈloʊn,,['proper noun']
Malta,ˈmɔːl.tə,,['proper noun']
Maltese,mɑlˈtiz,,['proper noun']
Man,æ,,['proper noun']
Managua,ˈmanaɡua,,['proper noun']
Manama,məˈnɑːmə,,['proper noun']
Manasseh,mə.ˈnæs.ə,,['proper noun']
Manchester,ˈman.t͡ʃɪs.tə,,['proper noun']
Manchu,ˌmænˈtʃuː,,['proper noun']
Manchuria,mænˈt͡ʃʊəɹiə,,['proper noun']
Manchurian,mænˈt͡ʃʊəɹiən,,['proper noun']
Mancini,manˈt͡ʃi.ni,,['proper noun']
Mancunian,manˈkjuː.nɪ.ən,,['proper noun']
Mandalay,ˌmæn.dəˈleɪ,,['proper noun']
Mandarin,ˈmæn.də.ɹɪn,,['proper noun']
Mandela,mænˈdelə,,['proper noun']
